mode,mach,altitude_ft,throttle,shaft_power_fraction,thrust_lbf,fuel_flow_lbm_s,fan1_speed_rpm,fan2_speed_rpm,fan1_shaft_power_hp,fan2_shaft_power_hp,fan_speed_delta_rpm,fan_speed_delta_fraction,fan_power_delta_hp,fan_power_delta_fraction,fan1_power_fraction,fan1_area_in2,fan2_area_in2,inlet_area_in2,nozzle_throat_area_in2,pycycle_point_name,pycycle_converged,pycycle_residual_norm,pycycle_solver_iterations,pycycle_solver_atol,pycycle_solver_rtol,pycycle_status,required_thrust_lbf,drag_lbf,required_thrust_to_weight,dynamic_pressure_lbf_ft2,velocity_ft_s,speed_of_sound_ft_s,lift_coefficient,parasite_cd0,wave_cd0,zero_lift_drag_coefficient,lift_dependent_k,induced_drag_coefficient,total_drag_coefficient,density_slug_ft3,temperature_R,pressure_psf,is_stall_limited,fan1_motor_terminal_hp,fan2_motor_terminal_hp,fan1_generator_electric_hp,fan2_generator_electric_hp,fan1_generator_shaft_hp,fan2_generator_shaft_hp,per_engine_motor_terminal_hp,per_engine_generator_electric_hp,per_engine_generator_shaft_hp,aircraft_motor_terminal_hp,aircraft_generator_electric_hp,aircraft_generator_shaft_hp,generator_shaft_power_hp,fan1_motor_efficiency,fan2_motor_efficiency,fan1_generator_efficiency,fan2_generator_efficiency,distribution_efficiency,inverter_efficiency,cable_efficiency,per_turbine_shaft_power_hp,per_turbine_shaft_power_kw,turboshaft_required_throttle,turboshaft_power_available_hp,turboshaft_fuel_flow_lb_hr_per_turbine,aircraft_turboshaft_fuel_flow_lb_hr,aircraft_turboshaft_fuel_flow_lbm_s,generator_turbine_freestream_mach,generator_turbine_deck_mach,generator_turbine_engine_face_mach,generator_turbine_pressure_recovery,generator_turbine_freestream_total_temperature_R,generator_turbine_freestream_total_pressure_psf,generator_turbine_total_temperature_R,generator_turbine_total_pressure_psf,generator_turbine_static_temperature_R,generator_turbine_static_pressure_psf,generator_turbine_density_slug_ft3,generator_turbine_velocity_ft_s,generator_turbine_corrected_airflow_lbm_s_per_turbine,generator_turbine_airflow_lbm_s_per_turbine,generator_turbine_engine_face_area_in2_per_turbine,aircraft_generator_turbine_engine_face_area_in2,turboshaft_status
ramjet,3.0,74999.99999999999,1.0,0.0,5713.854471606965,4.253993843438694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0367066998061,647.2103377303564,OD_mode3,True,,1,1e-06,1e-06,ok,5713.854485355343,5713.854485355343,0.21507645436796924,459.6612050589262,2921.230309387359,973.7434364624529,0.14790711916850674,0.013156969795027285,0.014907687165108803,0.02806465696013609,0.17126501420102994,0.003746681806407042,0.03181133876654313,0.000107729898342648,394.54930466951697,72.9620960410994,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9603,0.97,0.99,0,0,,,,,,3,0.35,0.35,0.788815905902,1106.3304,2683.43099287,1106.3304,2116.73304957,1079.87349927,1944.79675469,0.00104914317426,563.834690839,81.139594471,55.5701978852,420.44788292,840.895765841,no_generator_load
ramjet,3.0,79999.99999999999,1.0,0.0,4978.250455311577,3.719258520850861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3065492789467,717.441159997094,OD_mode3,True,,1,1e-06,1e-06,ok,4978.250468074846,4978.250468074846,0.18738742163865837,362.8546979578669,2928.632146440998,976.2107154803326,0.1873674642120367,0.013644583314017572,0.014907687165108803,0.028552270479126375,0.18680367137036216,0.006558035538540784,0.03511030601766716,8.461222096661496e-05,396.55126220562926,57.59598380283603,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9603,0.97,0.99,0,0,,,,,,3,0.35,0.35,0.788815905902,1114.01136,2118.54504656,1114.01136,1671.1420301,1087.37077599,1535.39984526,0.000822578317173,565.788583095,81.139594471,43.7206719454,420.44788292,840.895765841,no_generator_load
fan_ab,1.9,44999.99999999999,0.35,0.35,2963.0198098143724,1.6003686558177326,4228.379239238935,4228.379239238935,611.9904964902628,311.5198879986303,0.0,0.0,300.47060849163245,0.4909726706784133,0.6626785218327159,209.22887101158906,183.5491883052299,180.0000000179725,246.0007014478064,OD_mode2,True,,50,1e-06,1e-06,ok,11324.407660366769,11324.407660366769,0.4262645213754835,777.5026631778661,1837.3159791101707,967.0084100579846,0.0874429990450552,0.014888809969840372,0.02124788607766611,0.03613669604750648,0.14871968765414723,0.001137152088070829,0.03727384813557731,0.00046064268175998537,389.11027401585636,307.6781413446246,False,638.609170945,328.164511964,665.010070754,341.731242282,694.939028865,366.684672751,966.773682909,1006.74131304,1061.62370162,1933.54736582,2013.48262607,2123.24740323,1061.62370162,0.958317738507,0.949279634579,0.956932972725,0.931948531468,0.9603,0.97,0.99,1061.62370162,791.652657964,22.0335465025,1160.32813487,1510.27519323,3020.55038646,0.839041774016,1.9,0.35,0.35,0.914943806136,671.52834,2063.87174575,671.52834,1888.32667043,655.469341142,1734.94318577,0.00154193581642,439.280113307,81.139594471,63.6301914585,420.44788292,840.895765841,ok
fan_ab,1.9,44999.99999999999,0.5,0.5,3437.317255019893,1.8021591614033954,4762.203155904599,4762.203155904599,924.8169352900532,539.734794235227,0.0,0.0,385.0821410548262,0.41638742367326104,0.6314675792229089,209.22887101158906,183.5491883052299,190.1761234243159,246.00069717536792,OD_mode2,True,,6,1e-06,1e-06,ok,11324.407660366769,11324.407660366769,0.4262645213754835,777.5026631778661,1837.3159791101707,967.0084100579846,0.0874429990450552,0.014888809969840372,0.02124788607766611,0.03613669604750648,0.14871968765414723,0.001137152088070829,0.03727384813557731,0.00046064268175998537,389.11027401585636,307.6781413446246,False,964.949228914,563.885574465,1004.84143384,587.197307576,1043.41959267,615.64246197,1528.83480338,1592.03874141,1659.06205464,3057.66960676,3184.07748283,3318.12410928,1659.06205464,0.958409942802,0.957170778393,0.963027185706,0.953795983625,0.9603,0.97,0.99,1659.06205464,1237.16236109,25.0601273329,1813.2939341,1651.75053757,3303.50107514,0.917639187539,1.9,0.35,0.35,0.914943806136,671.52834,2063.87174575,671.52834,1888.32667043,655.469341142,1734.94318577,0.00154193581642,439.280113307,81.139594471,63.6301914585,420.44788292,840.895765841,ok
fan_ab,1.9,44999.99999999999,0.7,0.7,4073.1611958546964,2.0696817552274736,5327.424010455604,5327.424010455604,1358.1005858252443,911.0021422322812,0.0,0.0,447.09844359296295,0.32920863760712205,0.5985187752992795,209.22887101158906,183.5491883052299,220.85979061821365,246.00069836462046,OD_mode2,True,,6,1e-06,1e-06,ok,11324.407660366769,11324.407660366769,0.4262645213754835,777.5026631778661,1837.3159791101707,967.0084100579846,0.0874429990450552,0.014888809969840372,0.02124788607766611,0.03613669604750648,0.14871968765414723,0.001137152088070829,0.03727384813557731,0.00046064268175998537,389.11027401585636,307.6781413446246,False,1419.21994572,949.149521852,1477.8922688,988.388547175,1534.54758378,1026.46566338,2368.36946758,2466.28081597,2561.01324715,4736.73893515,4932.56163194,5122.02649431,2561.01324715,0.956934539933,0.959808882856,0.963080118479,0.962904637184,0.9603,0.97,0.99,2561.01324715,1909.74724952,29.6238923271,2799.09348371,1979.09682092,3958.19364183,1.09949823384,1.9,0.35,0.35,0.914943806136,671.52834,2063.87174575,671.52834,1888.32667043,655.469341142,1734.94318577,0.00154193581642,439.280113307,81.139594471,63.6301914585,420.44788292,840.895765841,ok
fan_ab,1.9,44999.99999999999,0.85,0.85,4434.649694561027,2.2184235193227595,5683.6094231154575,5683.6094231154575,1634.015839803052,1181.1242977994852,0.0,0.0,452.89154200356666,0.27716471956486893,0.5804385429972349,209.22887101158906,183.5491883052299,238.3301136084954,246.00070145281794,OD_mode2,True,,5,1e-06,1e-06,ok,11324.407660366769,11324.407660366769,0.4262645213754835,777.5026631778661,1837.3159791101707,967.0084100579846,0.0874429990450552,0.014888809969840372,0.02124788607766611,0.03613669604750648,0.14871968765414723,0.001137152088070829,0.03727384813557731,0.00046064268175998537,389.11027401585636,307.6781413446246,False,1708.99400357,1230.73824667,1779.64594769,1281.61850117,1851.63125019,1329.90436581,2939.73225024,3061.26444886,3181.53561599,5879.46450048,6122.52889772,6363.07123199,3181.53561599,0.956127310215,0.959687651695,0.961123305468,0.963692227894,0.9603,0.97,0.99,3181.53561599,2372.47070028,32.7602456828,3477.30165817,2225.4615184,4450.9230368,1.23636751022,1.9,0.35,0.35,0.914943806136,671.52834,2063.87174575,671.52834,1888.32667043,655.469341142,1734.94318577,0.00154193581642,439.280113307,81.139594471,63.6301914585,420.44788292,840.895765841,ok
fan_ab,1.9,44999.99999999999,1.0,1.0,4568.71674420863,2.270581164790638,6000.0,6000.0,1750.5594982104178,1346.7177960435781,0.0,0.0,403.8417021668398,0.23069293136262078,0.565193016930715,209.22887101158906,183.5491883052299,244.8326420245827,246.0007014526196,OD_mode2,True,,5,1e-06,1e-06,ok,11324.407660366769,11324.407660366769,0.4262645213754835,777.5026631778661,1837.3159791101707,967.0084100579846,0.0874429990450552,0.014888809969840372,0.02124788607766611,0.03613669604750648,0.14871968765414723,0.001137152088070829,0.03727384813557731,0.00046064268175998537,389.11027401585636,307.6781413446246,False,1829.57780889,1403.40735741,1905.21483796,1461.42596835,1984.47615751,1517.33109575,3232.9851663,3366.64080631,3501.80725326,6465.9703326,6733.28161262,7003.61450652,3501.80725326,0.956810631229,0.959605768729,0.960059323844,0.963155617413,0.9603,0.97,0.99,3501.80725326,2611.29721906,34.381866544,3827.34680295,2357.49450617,4714.98901234,1.30971917009,1.9,0.35,0.35,0.914943806136,671.52834,2063.87174575,671.52834,1888.32667043,655.469341142,1734.94318577,0.00154193581642,439.280113307,81.139594471,63.6301914585,420.44788292,840.895765841,ok
fan,0.8,9999.999999999998,0.35,0.35,260.12772979023464,0.0,3618.787898915322,3415.825695431853,498.4211329582542,324.39910176215164,202.96220348346878,0.05608568646543327,174.02203119610255,0.34914657443041835,0.6057472968292006,209.22887101158906,183.5491883052299,180.00000000509084,118.27707931192886,OD_mode1,True,,50,1e-06,1e-06,ok,4826.8881977857145,4826.8881977857145,0.18168996110613872,651.939265258998,862.7912420996037,1078.4890526245044,0.10428450663541569,0.0174541877494187,0.0,0.0174541877494187,0.1373080216238244,0.0014932602051428397,0.01894744795456154,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,521.192947543,340.035194821,542.739714197,354.092673978,570.419045208,379.179160936,861.228142365,896.832388175,949.598206145,1722.45628473,1793.66477635,1899.19641229,949.598206145,0.956308283348,0.954016250972,0.951475443809,0.933840016693,0.9603,0.97,0.99,949.598206145,708.115260377,,,,,,0.8,0.35,0.35,0.98,544.8334752,2218.41979813,544.8334752,2174.05140216,531.804270571,1997.4592981,0.00218806157655,395.677414845,81.139594471,81.3310149822,420.44788292,840.895765841,"Required power 722.567 kW is outside available range [935.943, 9359.812] kW at M=0.35, h=9999.999999999998 ft."
fan,0.8,9999.999999999998,0.5,0.5,435.611509517185,0.0,4075.6522009283526,3847.0664494449315,754.7590216337011,226.69560234351206,228.58575148342106,0.056085686465433375,528.063419290189,0.6996450577658259,0.7690208015681269,209.22887101158906,183.5491883052299,187.90916225870018,117.9999977293111,OD_mode1,True,,6,1e-06,1e-06,ok,4826.8881977857145,4826.8881977857145,0.18168996110613872,651.939265258998,862.7912420996037,1078.4890526245044,0.10428450663541569,0.0174541877494187,0.0,0.0174541877494187,0.1373080216238244,0.0014932602051428397,0.01894744795456154,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,789.257172482,240.40843507,821.886048612,250.347219692,855.366022872,274.456391062,1029.66560755,1072.2332683,1129.82241393,2059.3312151,2144.46653661,2259.64482787,1129.82241393,0.956290354968,0.942960267917,0.960858891556,0.912156640709,0.9603,0.97,0.99,1129.82241393,842.508428981,,,,,,0.8,0.35,0.35,0.98,544.8334752,2218.41979813,544.8334752,2174.05140216,531.804270571,1997.4592981,0.00218806157655,395.677414845,81.139594471,81.3310149822,420.44788292,840.895765841,"Required power 859.702 kW is outside available range [935.943, 9359.812] kW at M=0.35, h=9999.999999999998 ft."
fan,0.8,9999.999999999998,0.7,0.7,716.5129316956466,0.0,4559.387048948254,4303.670696446386,1111.4990085809761,439.31657423422234,255.71635250186864,0.05608568646543323,672.1824343467537,0.6047530669459731,0.7167190095957573,209.22887101158906,183.5491883052299,213.19878692962132,117.99999999998792,OD_mode1,True,,6,1e-06,1e-06,ok,4826.8881977857145,4826.8881977857145,0.18168996110613872,651.939265258998,862.7912420996037,1078.4890526245044,0.10428450663541569,0.0174541877494187,0.0,0.0174541877494187,0.1373080216238244,0.0014932602051428397,0.01894744795456154,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,1164.48956394,459.527097047,1212.63101525,478.524520511,1258.26975497,505.202292334,1624.01666099,1691.15553576,1763.47204731,3248.03332198,3382.31107152,3526.94409461,1763.47204731,0.954494606904,0.956018866043,0.963728970244,0.947193882079,0.9603,0.97,0.99,1763.47204731,1315.02087922,21.4425399131,1799.46127175,2208.50233656,4417.00467311,1.22694574253,0.8,0.35,0.35,0.98,544.8334752,2218.41979813,544.8334752,2174.05140216,531.804270571,1997.4592981,0.00218806157655,395.677414845,81.139594471,81.3310149822,420.44788292,840.895765841,ok
fan,0.8,9999.999999999998,0.85,0.85,936.576341510453,0.0,4864.222397949646,4591.409145640104,1399.3185894672877,625.8743097118562,272.8132523095419,0.056085686465433285,773.4442797554314,0.5527292251937259,0.6909557060142087,209.22887101158906,183.5491883052299,232.59613275570365,117.99999905215536,OD_mode1,True,,5,1e-06,1e-06,ok,4826.8881977857145,4826.8881977857145,0.18168996110613872,651.939265258998,862.7912420996037,1078.4890526245044,0.10428450663541569,0.0174541877494187,0.0,0.0174541877494187,0.1373080216238244,0.0014932602051428397,0.01894744795456154,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,1468.97841152,652.782155176,1529.70781164,679.768983834,1588.78163648,710.000055428,2121.7605667,2209.47679548,2298.78169191,4243.52113339,4418.95359095,4597.56338383,2298.78169191,0.952579410625,0.958779747193,0.962818159849,0.957421029248,0.9603,0.97,0.99,2298.78169191,1714.20121246,22.8929815407,2345.69560268,2446.62979159,4893.25958318,1.35923877311,0.8,0.35,0.35,0.98,544.8334752,2218.41979813,544.8334752,2174.05140216,531.804270571,1997.4592981,0.00218806157655,395.677414845,81.139594471,81.3310149822,420.44788292,840.895765841,ok
fan,0.8,9999.999999999998,1.0,1.0,1125.9846543893248,0.0,5135.0,4847.0,1641.5048125685948,831.9188278399995,288.0,0.0560856864654333,809.5859847285953,0.4931974481766952,0.663656959427067,209.22887101158906,183.5491883052299,248.6531343587873,117.99999791517114,OD_mode1,True,,5,1e-06,1e-06,ok,4826.8881977857145,4826.8881977857145,0.18168996110613872,651.939265258998,862.7912420996037,1078.4890526245044,0.10428450663541569,0.0174541877494187,0.0,0.0174541877494187,0.1373080216238244,0.0014932602051428397,0.01894744795456154,0.0017515626562947966,483.9981235250665,1455.2215742388348,False,1725.28536969,867.227070249,1796.61081922,903.079319222,1869.54803807,938.693735717,2592.51243994,2699.69013844,2808.24177378,5185.02487988,5399.38027688,5616.48354756,2808.24177378,0.951439594518,0.959286046734,0.960986710497,0.962059599271,0.9603,0.97,0.99,2808.24177378,2094.10553008,24.2753965999,2865.55282878,2669.16338669,5338.32677339,1.48286854816,0.8,0.35,0.35,0.98,544.8334752,2218.41979813,544.8334752,2174.05140216,531.804270571,1997.4592981,0.00218806157655,395.677414845,81.139594471,81.3310149822,420.44788292,840.895765841,ok
fan,0.525,5750.0,0.35,0.35,378.0734043488823,0.0,3618.787898915322,3415.825695431853,483.4917160123122,141.47982523987028,202.96220348346878,0.05608568646543327,342.011890772442,0.7073790086689563,0.7736219717198584,209.22887101158906,183.5491883052299,180.00000000674737,118.00000012842442,OD_mode1,True,,50,1e-06,1e-06,ok,3252.4468836817814,3252.4468836817814,0.12242606904941597,330.28520649664983,574.8342003063423,1094.9222862977947,0.20584380800742774,0.018780154218249967,0.0,0.018780154218249967,0.1515279793073438,0.006420494034262106,0.025200648252512073,0.00199909723685308,498.860120034352,1711.876677663232,False,505.544139303,152.422202548,526.443964702,158.723526552,553.857447715,182.231349393,657.966341851,685.167491254,736.088797108,1315.9326837,1370.33498251,1472.17759422,736.088797108,0.956378837026,0.928210082751,0.950504442747,0.871000116503,0.9603,0.97,0.99,736.088797108,548.901321477,,,,,,0.525,0.35,0.35,0.98,525.625902473,2065.6171292,525.625902473,2024.30478662,513.056029744,1859.87618057,0.00211179938065,388.640225391,81.139594471,77.1002521425,420.44788292,840.895765841,"Required power 560.103 kW is outside available range [788.333, 7883.257] kW at M=0.35, h=5750.0 ft."
fan,0.525,5750.0,0.5,0.5,596.324067064316,0.0,4075.6522009283526,3847.0664494449315,734.5167200061935,250.76036321374977,228.58575148342106,0.056085686465433375,483.75635679244374,0.658604962441651,0.7454925447019938,209.22887101158906,183.5491883052299,191.35883175118116,118.00000000000722,OD_mode1,True,,7,1e-06,1e-06,ok,3252.4468836817814,3252.4468836817814,0.12242606904941597,330.28520649664983,574.8342003063423,1094.9222862977947,0.20584380800742774,0.018780154218249967,0.0,0.018780154218249967,0.1515279793073438,0.006420494034262106,0.025200648252512073,0.00199909723685308,498.860120034352,1711.876677663232,False,767.848554349,264.972116206,799.592371498,275.92639405,832.521820014,300.247190309,1032.82067056,1075.51876555,1132.76901032,2065.64134111,2151.0375311,2265.53802065,1132.76901032,0.956590613925,0.94636509986,0.960446143603,0.918997422644,0.9603,0.97,0.99,1132.76901032,844.70570553,20.3105427457,1155.88674458,1825.60591479,3651.21182958,1.01422550822,0.525,0.35,0.35,0.98,525.625902473,2065.6171292,525.625902473,2024.30478662,513.056029744,1859.87618057,0.00211179938065,388.640225391,81.139594471,77.1002521425,420.44788292,840.895765841,ok
fan,0.525,5750.0,0.7,0.7,912.6162156588447,0.0,4559.387048948254,4303.670696446386,1085.453421301616,443.62087891540494,255.71635250186864,0.05608568646543323,641.8325423862109,0.591303624633253,0.7098761787753269,209.22887101158906,183.5491883052299,218.26041480823676,118.00000000068347,OD_mode1,True,,6,1e-06,1e-06,ok,3252.4468836817814,3252.4468836817814,0.12242606904941597,330.28520649664983,574.8342003063423,1094.9222862977947,0.20584380800742774,0.018780154218249967,0.0,0.018780154218249967,0.1515279793073438,0.006420494034262106,0.025200648252512073,0.00199909723685308,498.860120034352,1711.876677663232,False,1136.67501863,463.963267027,1183.66658193,483.144087293,1228.23918814,509.889795917,1600.63828565,1666.81066922,1738.12898406,3201.27657131,3333.62133844,3476.25796811,1738.12898406,0.954937342262,0.956155175297,0.963710157889,0.947546099494,0.9603,0.97,0.99,1738.12898406,1296.1225602,22.2546305975,1773.60100315,2117.74415215,4235.48830429,1.17652452897,0.525,0.35,0.35,0.98,525.625902473,2065.6171292,525.625902473,2024.30478662,513.056029744,1859.87618057,0.00211179938065,388.640225391,81.139594471,77.1002521425,420.44788292,840.895765841,ok
fan,0.525,5750.0,0.85,0.85,1171.6703129222155,0.0,4864.222397949646,4591.409145640104,1362.083107676866,631.312411953565,272.8132523095419,0.056085686465433285,730.770695723301,0.5365096238288167,0.6832979678460358,209.22887101158906,183.5491883052299,238.3799751065749,117.99999898137993,OD_mode1,True,,5,1e-06,1e-06,ok,3252.4468836817814,3252.4468836817814,0.12242606904941597,330.28520649664983,574.8342003063423,1094.9222862977947,0.20584380800742774,0.018780154218249967,0.0,0.018780154218249967,0.1515279793073438,0.006420494034262106,0.025200648252512073,0.00199909723685308,498.860120034352,1711.876677663232,False,1428.95015848,658.4286733,1488.02474069,685.648936061,1545.14608136,716.002211692,2087.37883178,2173.67367675,2261.14829306,4174.75766356,4347.3473535,4522.29658611,2261.14829306,0.953205470179,0.958816706432,0.963031753847,0.95760728789,0.9603,0.97,0.99,2261.14829306,1686.13799176,23.9391707096,2307.29741902,2360.48264752,4720.96529505,1.31137924862,0.525,0.35,0.35,0.98,525.625902473,2065.6171292,525.625902473,2024.30478662,513.056029744,1859.87618057,0.00211179938065,388.640225391,81.139594471,77.1002521425,420.44788292,840.895765841,ok
fan,0.525,5750.0,1.0,1.0,1364.394459748933,0.0,5135.0,4847.0,1551.5886173129486,829.5741905845445,288.0,0.0560856864654333,722.0144267284041,0.46533882671735083,0.6516096304573824,209.22887101158906,183.5491883052299,252.76664056273933,118.00000323071879,OD_mode1,True,,5,1e-06,1e-06,ok,3252.4468836817814,3252.4468836817814,0.12242606904941597,330.28520649664983,574.8342003063423,1094.9222862977947,0.20584380800742774,0.018780154218249967,0.0,0.018780154218249967,0.1515279793073438,0.006420494034262106,0.025200648252512073,0.00199909723685308,498.860120034352,1711.876677663232,False,1628.37165202,864.775870643,1695.69056756,900.526783967,1763.10712912,936.070996782,2493.14752267,2596.21735152,2699.1781259,4986.29504533,5192.43470304,5398.35625179,2699.1781259,0.952846738265,0.959293868789,0.961762640257,0.962028293861,0.9603,0.97,0.99,2699.1781259,2012.77678186,25.3514728674,2754.26339223,2557.91454255,5115.82908509,1.42106363475,0.525,0.35,0.35,0.98,525.625902473,2065.6171292,525.625902473,2024.30478662,513.056029744,1859.87618057,0.00211179938065,388.640225391,81.139594471,77.1002521425,420.44788292,840.895765841,ok
fan,0.25,1500.0,0.35,0.35,644.0520711165101,0.0,3618.787898915322,3415.825695431853,499.1276025398997,189.312943005072,202.96220348346878,0.05608568646543327,309.81465953482774,0.6207123347983174,0.7250119211743822,209.22887101158906,183.5491883052299,180.00000000715158,118.00000010112173,OD_mode1,True,,50,1e-06,1e-06,ok,7650.343026504085,7650.343026504085,0.28796824578862024,87.67390340285324,277.71344566771995,1110.8537826708798,0.7754549757114778,0.02091598279887869,0.0,0.02091598279887869,0.33657107595133684,0.2023904262448127,0.2233064090436914,0.002273560543104714,513.4829080914114,2003.97493492236,False,521.934001264,201.126823419,543.511404003,209.441657211,571.203521777,233.252142835,723.060824684,752.953061214,804.455664611,1446.12164937,1505.90612243,1608.91132922,804.455664611,0.956304056319,0.941261537305,0.951519700567,0.897919541769,0.9603,0.97,0.99,804.455664611,599.882485794,,,,,,0.25,0.35,0.35,0.98,519.7372695,2093.0479805,519.7372695,2051.18702089,507.308218155,1884.57484627,0.00216408798713,386.457108533,81.139594471,78.5654505258,420.44788292,840.895765841,"Required power 612.125 kW is outside available range [660.380, 6605.387] kW at M=0.35, h=1500.0 ft."
fan,0.25,1500.0,0.5,0.5,912.7335976581785,0.0,4075.6522009283526,3847.0664494449315,756.7407266199956,299.2889809616487,228.58575148342106,0.056085686465433375,457.45174565834697,0.6045026117486347,0.7165903773227801,209.22887101158906,183.5491883052299,190.973838464642,118.00001369028035,OD_mode1,True,,6,1e-06,1e-06,ok,7650.343026504085,7650.343026504085,0.28796824578862024,87.67390340285324,277.71344566771995,1110.8537826708798,0.7754549757114778,0.02091598279887869,0.0,0.02091598279887869,0.33657107595133684,0.2023904262448127,0.2233064090436914,0.002273560543104714,513.4829080914114,2003.97493492236,False,791.354762807,314.659820443,824.070355938,327.668249966,857.605091722,352.475784247,1106.01458325,1151.7386059,1210.08087597,2212.0291665,2303.47721181,2420.16175194,1210.08087597,0.95625977398,0.951150930362,0.96089722868,0.929619181261,0.9603,0.97,0.99,1210.08087597,902.357153814,21.3105850013,1234.77640336,1801.24999985,3602.4999997,1.00069444436,0.25,0.35,0.35,0.98,519.7372695,2093.0479805,519.7372695,2051.18702089,507.308218155,1884.57484627,0.00216408798713,386.457108533,81.139594471,78.5654505258,420.44788292,840.895765841,ok
fan,0.25,1500.0,0.7,0.7,1282.842262030076,0.0,4559.387048948254,4303.670696446386,1116.1877653615004,478.3444220871444,255.71635250186864,0.05608568646543323,637.843343274356,0.5714480691049121,0.7000095539918033,209.22887101158906,183.5491883052299,219.79359023599946,118.0000000006352,OD_mode1,True,,6,1e-06,1e-06,ok,7650.343026504085,7650.343026504085,0.28796824578862024,87.67390340285324,277.71344566771995,1110.8537826708798,0.7754549757114778,0.02091598279887869,0.0,0.02091598279887869,0.33657107595133684,0.2023904262448127,0.2233064090436914,0.002273560543104714,513.4829080914114,2003.97493492236,False,1169.50122557,499.797611015,1217.84986521,520.459867766,1263.68354285,547.777723967,1669.29883658,1738.30973298,1811.46126682,3338.59767316,3476.61946596,3622.92253364,1811.46126682,0.95441350634,0.957076247554,0.963730098491,0.950129669379,0.9603,0.97,0.99,1811.46126682,1350.80643404,23.6200007189,1848.42986307,2100.05754759,4200.11509518,1.16669863755,0.25,0.35,0.35,0.98,519.7372695,2093.0479805,519.7372695,2051.18702089,507.308218155,1884.57484627,0.00216408798713,386.457108533,81.139594471,78.5654505258,420.44788292,840.895765841,ok
fan,0.25,1500.0,0.85,0.85,1579.1980921861336,0.0,4864.222397949646,4591.409145640104,1399.098269576011,657.4967104210035,272.8132523095419,0.056085686465433285,741.6015591550075,0.5300568053591731,0.6802983976835546,209.22887101158906,183.5491883052299,240.19431768125378,118.00000453323558,OD_mode1,True,,6,1e-06,1e-06,ok,7650.343026504085,7650.343026504085,0.28796824578862024,87.67390340285324,277.71344566771995,1110.8537826708798,0.7754549757114778,0.02091598279887869,0.0,0.02091598279887869,0.33657107595133684,0.2023904262448127,0.2233064090436914,0.002273560543104714,513.4829080914114,2003.97493492236,False,1468.74134548,685.641729708,1529.460945,713.98701417,1588.52303866,744.943984541,2154.38307519,2243.44795917,2333.4670232,4308.76615038,4486.89591834,4666.9340464,2333.4670232,0.95258315828,0.95895083676,0.962819491929,0.958443895094,0.9603,0.97,0.99,2333.4670232,1740.06605954,25.6288951551,2381.08879785,2348.53480689,4697.06961378,1.30474155938,0.25,0.35,0.35,0.98,519.7372695,2093.0479805,519.7372695,2051.18702089,507.308218155,1884.57484627,0.00216408798713,386.457108533,81.139594471,78.5654505258,420.44788292,840.895765841,ok
fan,0.25,1500.0,1.0,1.0,1799.4868706677282,0.0,5135.0,4847.0,1578.8067999909545,858.0688446555006,288.0,0.0560856864654333,720.7379553354538,0.4565080131017824,0.6478815623847763,209.22887101158906,183.5491883052299,254.0385399307956,117.99999999999865,OD_mode1,True,,6,1e-06,1e-06,ok,7650.343026504085,7650.343026504085,0.28796824578862024,87.67390340285324,277.71344566771995,1110.8537826708798,0.7754549757114778,0.02091598279887869,0.0,0.02091598279887869,0.33657107595133684,0.2023904262448127,0.2233064090436914,0.002273560543104714,513.4829080914114,2003.97493492236,False,1657.66643577,894.585972418,1726.19643421,931.569272538,1795.24580339,967.980973038,2552.25240819,2657.76570675,2763.22677643,5104.50481638,5315.5314135,5526.45355286,2763.22677643,0.952427319465,0.959179856505,0.961537651808,0.962383867541,0.9603,0.97,0.99,2763.22677643,2060.53785234,27.2797218419,2819.61915804,2548.19928065,5096.39856131,1.41566626703,0.25,0.35,0.35,0.98,519.7372695,2093.0479805,519.7372695,2051.18702089,507.308218155,1884.57484627,0.00216408798713,386.457108533,81.139594471,78.5654505258,420.44788292,840.895765841,ok
