# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# scaling_method: Case B design-point MCP scaling
# target_mcp_kw: 1499.9999999999998
# design_mach: 0.35
# design_altitude_ft: 15000.0
# mcp_throttle: 50.0
# base_design_power_kw: 1120.34694469152
# scale_factor: 1.3388709694861662
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.05,0.0,40.0,1047.666533622925,118.34789270256628,664.5405724786417
0.05,0.0,42.0,1137.2892174493595,126.66241531017232,703.085328819179
0.05,0.0,44.0,1227.3269512763347,135.03584824043577,741.706400804977
0.05,0.0,46.0,1316.8666251026611,143.61131679999465,780.3395226295002
0.05,0.0,48.0,1406.9793357039273,152.33941665007495,820.1147013909953
0.05,0.0,50.0,1496.6033584013314,161.39286214574042,859.9313851525443
0.05,1500.0,20.0,127.81853039232362,34.962607061677,250.07565855159564
0.05,1500.0,22.0,204.80039784745142,42.1393571194137,289.1492689250799
0.05,1500.0,24.0,281.446744237626,49.26067791901367,326.5533071996149
0.05,1500.0,26.0,357.9699144986078,56.34129704114126,362.6974678918635
0.05,1500.0,28.0,434.6524104049585,63.380946711602576,398.0168840669086
0.05,1500.0,30.0,511.4795043760137,70.43920668853974,432.86501766069443
0.05,1500.0,32.0,588.3387312503365,77.6348348269462,467.68101835121274
0.05,1500.0,34.0,665.0332769954126,84.86902244927384,502.3109159769724
0.05,1500.0,36.0,741.5618027402724,92.09731903933577,536.7373052153702
0.05,1500.0,38.0,818.505378485673,99.31410133906009,571.0057076793687
0.05,1500.0,40.0,895.09281455319,106.64857039700227,605.2486715949468
0.05,1500.0,42.0,971.7726327176018,114.01597568079379,639.6282003494126
0.05,1500.0,44.0,1048.685414430704,121.45032451305963,674.0519118458714
0.05,1500.0,46.0,1125.140302272242,128.98656142610335,708.2065102774635
0.05,1500.0,48.0,1202.1360939854526,136.52868937141284,742.615494193258
0.05,1500.0,50.0,1278.6606031174038,144.25263599437852,776.8705079475616
0.05,3000.0,20.0,135.94628049968634,35.705278788450975,257.1864022705367
0.05,3000.0,22.0,217.76066883207753,43.39628918556731,298.0219668398647
0.05,3000.0,24.0,299.24167829306657,50.938952679264574,337.1129825359523
0.05,3000.0,26.0,380.61022259261887,58.40021281801708,374.93474855296705
0.05,3000.0,28.0,462.1742420537161,65.8515653115954,411.99603585931357
0.05,3000.0,30.0,543.8908928053348,73.34750220845758,448.67038945547864
0.05,3000.0,32.0,625.5713940407774,80.95657370224137,485.40900885817905
0.05,3000.0,34.0,707.0698088243698,88.65454622839904,521.9642029380599
0.05,3000.0,36.0,788.4222866722881,96.40928688366292,558.3024999208839
0.05,3000.0,38.0,870.2701467789166,104.10190392594264,594.6488301295249
0.05,3000.0,40.0,951.8060499496546,111.83120603278627,630.7943296927428
0.05,3000.0,42.0,1033.2776873138573,119.82587236578205,667.1393210304144
0.05,3000.0,44.0,1114.9822882267506,127.71008184379524,703.4883289809942
0.05,3000.0,46.0,1196.4191149457465,135.74946646717189,739.6525727377851
0.05,3000.0,48.0,1278.1116660199145,143.92729034879338,776.1327900433747
0.05,3000.0,50.0,1359.6368582228968,152.02076535933725,812.455020574565
0.05,5000.0,20.0,147.594457934216,36.76044299950303,267.5653300259934
0.05,5000.0,22.0,236.31072611430835,45.17297096207546,310.70509153380715
0.05,5000.0,24.0,324.7699310682593,53.30219382750462,352.1766198136412
0.05,5000.0,26.0,413.1367539253158,61.302885079863096,392.43379212415124
0.05,5000.0,28.0,501.6347861373819,69.36583383230268,431.93985782077954
0.05,5000.0,30.0,590.2573333496102,77.5373650203676,471.1312888395786
0.05,5000.0,32.0,678.9294187877096,85.8319384505283,510.63467679426793
