# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# altitude_extension_method: ISA density-lapse extrapolation from highest source altitude
# source_altitude_max_ft: 25000.0
# expanded_altitude_max_ft: 100000.0
# altitude_lapse_exponent: 1.0
# scaling_method: Case B design-point MCP scaling
# target_mcp_kw: 2611.2972028298286
# design_mach: 0.35
# design_altitude_ft: 59999.99999999999
# mcp_throttle: 50.0
# base_design_power_kw: 256.07189496193644
# scale_factor: 10.197515831317538
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.0,23000.0,30.0,6111.3712377086,882.0851194089671,4719.410326733757
0.0,23000.0,32.0,7023.712386589087,956.2536915533058,5042.345258079921
0.0,23000.0,34.0,7963.58682821413,1034.1606730014055,5406.27420306798
0.0,23000.0,36.0,8925.671459319783,1128.6712497260564,5815.826833885356
0.0,23000.0,38.0,9797.824198309047,1228.1276216288963,6154.272186810953
0.0,23000.0,40.0,10700.253361801493,1301.2030200761178,6534.568144708278
0.0,23000.0,42.0,11619.661389153083,1424.6133566667227,6919.728317657143
0.0,23000.0,44.0,12525.098819815767,1494.5377227220672,7277.528555630581
0.0,23000.0,46.0,13442.671294317719,1622.465558825946,7685.510769009932
0.0,23000.0,48.0,14366.158328001835,1727.459181825191,8114.622235191775
0.0,23000.0,50.0,15279.9577216462,1828.4145885552348,8516.965222316408
0.0,25000.0,20.0,1545.9434000277388,429.3154164984684,4067.789065112566
0.0,25000.0,22.0,2467.2991529031096,519.0810891068073,3934.7930636405226
0.0,25000.0,24.0,3393.080627649272,607.8270101320145,4025.530559507586
0.0,25000.0,26.0,4319.106842775387,695.7438731201354,4262.7247777440325
0.0,25000.0,28.0,5237.648081281314,783.6087287775168,4553.863854728148
0.0,25000.0,30.0,6155.220555783267,869.848100411386,4867.274306287861
0.0,25000.0,32.0,7089.129450646989,948.6575620105574,5184.845344306752
0.0,25000.0,34.0,8020.458374005389,1036.6998544434036,5532.162536005596
0.0,25000.0,36.0,8945.06713443095,1137.4921009201462,5907.675858978034
0.0,25000.0,38.0,9886.797523937294,1225.6802178293804,6252.596634456518
0.0,25000.0,40.0,10804.268023280933,1320.5783001556213,6634.503799855191
0.0,25000.0,42.0,11728.774808548182,1442.3774292448777,7008.732235832882
0.0,25000.0,44.0,12665.21268733807,1515.5853953979065,7386.019926559969
0.0,25000.0,46.0,13587.88391975568,1611.3298715381468,7788.138568336312
0.0,25000.0,48.0,14505.150468782695,1730.447053963767,8242.743824096447
0.0,25000.0,50.0,15432.920459115963,1826.375085388971,8591.407087885027
0.0,30000.0,20.0,1290.7003479332911,358.4332760421607,3396.1765751358166
0.0,30000.0,22.0,2059.935619279734,433.378183382216,3285.138884253587
0.0,30000.0,24.0,2832.865903495591,507.4717052684895,3360.8951619310965
0.0,30000.0,26.0,3606.000520220355,580.8730507808382,3558.927418480756
0.0,30000.0,28.0,4372.88596771436,654.2309756350442,3801.9979655354755
0.0,30000.0,30.0,5138.962599027273,726.2317920759217,4063.6627709007907
0.0,30000.0,32.0,5918.67842530977,792.0294141005447,4328.801228917536
0.0,30000.0,34.0,6696.2402463942,865.5354800237087,4618.774600621097
0.0,30000.0,36.0,7468.191437338208,949.6864182755072,4932.288780121728
0.0,30000.0,38.0,8254.437390051213,1023.3142323185621,5220.261396008902
0.0,30000.0,40.0,9020.428882818745,1102.5441626475013,5539.113762304745
0.0,30000.0,42.0,9792.294935217376,1204.233641247206,5851.555196133609
0.0,30000.0,44.0,10574.122197425251,1265.3546029742054,6166.55078632382
0.0,30000.0,46.0,11344.455756007075,1345.2911832297837,6502.277612313618
0.0,30000.0,48.0,12110.276971683854,1444.7415180860423,6881.825247609569
0.0,30000.0,50.0,12884.867457534583,1524.831347723301,7172.922448112122
0.0,35000.0,20.0,1069.0222914307144,296.8722854171047,2812.882533322638
0.0,35000.0,22.0,1706.141242968026,358.94538914254764,2720.9155892273916
0.0,35000.0,24.0,2346.3205881364784,420.3133330451471,2783.660710264004
0.0,35000.0,26.0,2986.6691716624136,481.10798201177477,2947.6808850573975
0.0,35000.0,28.0,3621.8418820886773,541.8666678274376,3149.0040144792106
0.0,35000.0,30.0,4256.3446906832405,601.5013288854876,3365.7278344319257
0.0,35000.0,32.0,4902.144159639755,655.9981954743004,3585.3287064618426
0.0,35000.0,34.0,5546.159574244475,716.8795790991377,3825.499090524102
0.0,35000.0,36.0,6185.527985616659,786.5775759889873,4085.1671436879856
0.0,35000.0,38.0,6836.736030414383,847.5597974684913,4323.680402166564
0.0,35000.0,40.0,7471.168323026661,913.1819705823054,4587.769807419675
0.0,35000.0,42.0,8110.46621841656,997.4062598227305,4846.549359206775
0.0,35000.0,44.0,8758.014483733727,1048.029683504664,5107.444390462406
0.0,35000.0,46.0,9396.043091442507,1114.2371392714383,5385.510063404275
0.0,35000.0,48.0,10030.334352090216,1196.6068581777852,5699.870312427897
0.0,35000.0,50.0,10671.888758913214,1262.941242712671,5940.971507456311
0.0,40000.0,20.0,849.2494458783158,235.84038041871437,2234.6016092405025
0.0,40000.0,22.0,1355.3875506576808,285.1523071814654,2161.5415084941637
0.0,40000.0,24.0,1863.9568840617897,333.904043016856,2211.3872972106888
0.0,40000.0,26.0,2372.660663288465,382.2003436283026,2341.687706914711
