# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# altitude_extension_method: ISA density-lapse extrapolation from highest source altitude
# source_altitude_max_ft: 25000.0
# expanded_altitude_max_ft: 100000.0
# altitude_lapse_exponent: 1.0
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.15,60000.0,28.0,111.85609046272418,8.469107593408527,93.3998124284768
0.15,60000.0,30.0,131.60872156786334,10.019101354268683,100.2094998609883
0.15,60000.0,32.0,151.4054677507674,11.58808560574764,107.28534826268145
0.15,60000.0,34.0,171.15536792252112,13.215889960913147,114.60866124345586
0.15,60000.0,36.0,190.8506494265659,14.908312401414307,122.11767769444066
0.15,60000.0,38.0,210.6915106872349,16.58615585907316,129.82500192356872
0.15,60000.0,40.0,230.3899432682629,18.443001496558118,137.85037485620188
0.15,60000.0,42.0,250.12198733711176,20.335601354212542,145.9614570827783
0.15,60000.0,44.0,269.9338586895352,22.182321530991455,154.22778236872745
0.15,60000.0,46.0,289.6196869626304,24.087042531441288,162.5791867332232
0.15,60000.0,48.0,309.408450417177,26.087346200381766,171.1015895420077
0.15,60000.0,50.0,329.1236887421154,28.08134771535583,179.54584564160868
0.15,65000.0,20.0,25.877938209936307,2.009195170624643,64.11451231748995
0.15,65000.0,22.0,41.44385256491664,3.148749548918819,62.46982190690504
0.15,65000.0,24.0,56.95888658176316,4.298959062958548,64.32232876350399
0.15,65000.0,26.0,72.45244513121554,5.466332431323284,68.46610279515444
0.15,65000.0,28.0,87.96120170374687,6.6599223894991715,73.44758525107929
0.15,65000.0,30.0,103.49424207402386,7.878803840429232,78.80257564375913
0.15,65000.0,32.0,119.06197358393753,9.112619000993371,84.36686924558029
0.15,65000.0,34.0,134.5928664074751,10.392689014406422,90.12576362117294
0.15,65000.0,36.0,150.0808082962244,11.723573287592062,96.03069117504573
0.15,65000.0,38.0,165.6832309457748,13.042992965107297,102.09156366138059
0.15,65000.0,40.0,181.17365077306957,14.503176071595954,108.40254274490562
0.15,65000.0,42.0,196.69050194484944,15.991475520780627,114.78092175686764
0.15,65000.0,44.0,212.2701275597814,17.44369618474315,121.28138054117018
0.15,65000.0,46.0,227.75063563289427,18.94152743753276,127.84874366620062
0.15,65000.0,48.0,243.3120896984927,20.514522826201855,134.55057625629897
0.15,65000.0,50.0,258.81572519803007,22.082562337779994,141.19095597046947
0.15,70000.0,20.0,20.238216140999995,1.571320164793568,50.1416823677995
0.15,70000.0,22.0,32.41176476735178,2.46252516054107,48.855428426530445
0.15,70000.0,24.0,44.54552168881094,3.362063159423551,50.30420822739335
0.15,70000.0,26.0,56.662483410153094,4.275024399014937,53.54490668689443
0.15,70000.0,28.0,68.79133096542422,5.208488702133783,57.44074714480604
0.15,70000.0,30.0,80.93917001621227,6.161732583236588,61.62869489090662
0.15,70000.0,32.0,93.11413977488164,7.126655588113069,65.98033124122455
0.15,70000.0,34.0,105.26029930565798,8.127752870164654,70.48415794337201
0.15,70000.0,36.0,117.37286843620029,9.16859017957003,75.10219200631516
0.15,70000.0,38.0,129.574968902751,10.200461435989865,79.84218506087724
0.15,70000.0,40.0,141.68947594099913,11.342418769484363,84.77777759987899
0.15,70000.0,42.0,153.8246539947759,12.506364895747442,89.76608122847874
0.15,70000.0,44.0,166.00892571043318,13.642095085813938,94.84985911005136
0.15,70000.0,46.0,178.11568111785806,14.81349569705203,99.98596049968081
0.15,70000.0,48.0,190.28574151033936,16.043679508699665,105.22722568081217
0.15,70000.0,50.0,202.41058405635184,17.26998750493568,110.42043075083947
0.15,75000.0,20.0,15.840854847072526,1.2299035881105624,39.246893433814314
0.15,75000.0,22.0,25.369333810845927,1.9274674879259197,38.24011685636488
0.15,75000.0,24.0,34.866667014690194,2.631553795258903,39.37410566105732
0.15,75000.0,26.0,44.350854280902034,3.34614674043811,41.91066488853238
0.15,75000.0,28.0,53.84434482605375,4.076787841788593,44.96001680626919
0.15,75000.0,30.0,63.352700392989824,4.822910812766185,48.23800691621303
0.15,75000.0,32.0,72.88229170533211,5.578175266528173,51.64411935677444
0.15,75000.0,34.0,82.38933267850494,6.36175404749846,55.16935421680505
0.15,75000.0,36.0,91.87008177641292,7.17643813935901,58.78398145273615
0.15,75000.0,38.0,101.42090883416145,7.984104322975789,62.49406842039811
0.15,75000.0,40.0,110.90317477102701,8.877937071643256,66.35725500017922
0.15,75000.0,42.0,120.40162032344018,9.788980886349483,70.26169959960671
0.15,75000.0,44.0,129.9384924627789,10.677939525833235,74.2408737983447
0.15,75000.0,46.0,139.41469104381412,11.594818114396316,78.26100264893753
0.15,75000.0,48.0,148.94043969746383,12.557707484672886,82.36344529362879
0.15,75000.0,50.0,158.4307954421032,13.517563177034281,86.42827033217186
0.15,80000.0,20.0,12.419986177702235,0.9643031081155661,30.771437442709033
0.15,80000.0,22.0,19.890768415597854,1.5112264956101435,29.982076559305245
0.15,80000.0,24.0,27.337130891331118,2.0632637618692393,30.87117789985266
0.15,80000.0,26.0,34.77318632459326,2.6235387336110247,32.85996138712673
0.15,80000.0,28.0,42.21653597252728,3.196396225661787,35.25079881571665
0.15,80000.0,30.0,49.67154050694787,3.781392242345848,37.82089949836201
0.15,80000.0,32.0,57.143194879206426,4.373555617794444,40.49145420262977
0.15,80000.0,34.0,64.5971687093799,4.9879187770269935,43.25540656867431
0.15,80000.0,36.0,72.03052845461114,5.626669984445061,46.08944682352248
0.15,80000.0,38.0,79.51883266470767,6.259918816882392,48.99833206369942
0.15,80000.0,40.0,86.9533816840702,6.960726348470824,52.027254706193894
0.15,80000.0,42.0,94.4006162941664,7.675028177202217,55.08852560505927
0.15,80000.0,44.0,101.87797918225512,8.372014174582125,58.208388076125864
0.15,80000.0,46.0,109.30777110509251,9.090890744471855,61.36036094873712
0.15,80000.0,48.0,116.7764126495518,9.845841963010512,64.576871764206
0.15,80000.0,50.0,124.21730446428117,10.598414633286604,67.76388858121908
0.15,85000.0,20.0,9.75415399733329,0.7573245961861866,24.166640384379306
0.15,85000.0,22.0,15.621403717772,1.1868560682858005,23.546708324389197
0.15,85000.0,24.0,21.469475146278512,1.620403773598488,24.244972498829643
0.15,85000.0,26.0,27.30945184117728,2.0604210390792126,25.80688248203493
0.15,85000.0,28.0,33.15515711678307,2.5103201062795457,27.684549343123887
0.15,85000.0,30.0,39.010015668083774,2.969752278982539,29.703002301806016
0.15,85000.0,32.0,44.877950327520054,3.434813404901996,31.80034777957287
0.15,85000.0,34.0,50.73199940545998,3.917309341668904,33.971043997262214
0.15,85000.0,36.0,56.56985901618442,4.41895866349537,36.19678440348423
0.15,85000.0,38.0,62.450869783756296,4.916286642918933,38.481305029134795
0.15,85000.0,40.0,68.28966340220471,5.466672487782186,40.8600981677248
0.15,85000.0,42.0,74.1384197697088,6.027656206953426,43.2642963164068
0.15,85000.0,44.0,80.01083766622014,6.5750407736636545,45.714509912289756
0.15,85000.0,46.0,85.84589525377267,7.139617309213102,48.189941716719915
0.15,85000.0,48.0,91.71146376030822,7.732525412389659,50.71605900697089
0.15,85000.0,50.0,97.55523875328447,8.323565500118274,53.219012905667384
0.15,90000.0,20.0,7.673158895814489,0.5957535593382938,19.010820589673497
0.15,90000.0,22.0,12.288663161859251,0.9336468545512367,18.52314762467682
0.15,90000.0,24.0,16.889080719063216,1.274699541712983,19.07244097838039
0.15,90000.0,26.0,21.48313050954866,1.6208415439674528,20.30112605812894
0.15,90000.0,28.0,26.081686719557982,1.9747571199006058,21.778203022720614
0.15,90000.0,30.0,30.68744340424132,2.336171965715337,23.366030145393594
0.15,90000.0,32.0,35.30348648131611,2.7020148585404837,25.015918502161675
0.15,90000.0,34.0,39.908606389327595,3.0815729412209003,26.723508621963706
0.15,90000.0,36.0,44.50099076390204,3.4761981396137496,28.47439955545167
0.15,90000.0,38.0,49.12732023336829,3.867423930235329,30.271530271880255
0.15,90000.0,40.0,53.72043935025641,4.300387982555749,32.14282097916912
0.15,90000.0,42.0,58.32139571849041,4.741688910995337,34.034096677389954
0.15,90000.0,44.0,62.94096555867083,5.172291991347814,35.961570680264515
0.15,90000.0,46.0,67.53114570630426,5.616419228554006,37.90888272560831
0.15,90000.0,48.0,72.1453274361844,6.082833649275013,39.896066787174206
0.15,90000.0,50.0,76.74236517874546,6.547778585368668,41.86502923936096
0.15,95000.0,20.0,6.0459584241957804,0.4694156995485552,14.97931066665479
0.15,95000.0,22.0,9.682680571892531,0.7356540040604438,14.59505556246524
0.15,95000.0,24.0,13.307515357989201,1.004381707348972,15.027863591631734
0.15,95000.0,26.0,16.927332751202723,1.2771194654110336,15.995988846100467
0.15,95000.0,28.0,20.55070091476432,1.5559823023235249,17.15983101834192
0.15,95000.0,30.0,24.17974259181686,1.840754084239172,18.410937231420313
0.15,95000.0,32.0,27.816889288142185,2.129014883975102,19.710943727444487
0.15,95000.0,34.0,31.445429225906413,2.4280823760747396,21.056415522055968
0.15,95000.0,36.0,35.06393437790434,2.7390217916425077,22.436005588272874
0.15,95000.0,38.0,38.709186093502446,3.0472826913172715,23.852029645887427
0.15,95000.0,40.0,42.32827017544843,3.38843067157459,25.326487032925737
0.15,95000.0,42.0,45.95352951017368,3.736147576975848,26.816691314551164
0.15,95000.0,44.0,49.59345507024967,4.075435262333413,28.335417544950808
0.15,95000.0,46.0,53.21022343240343,4.425379118268193,29.869774883947954
0.15,95000.0,48.0,56.84590350619367,4.792883849293998,31.435548821459594
0.15,95000.0,50.0,60.46807521452929,5.15923072042369,32.986965296259456
0.15,100000.0,20.0,4.771478712696455,0.3704635163943225,11.821692602247344
0.15,100000.0,22.0,7.641584838845505,0.5805791528828171,11.518437944962914
0.15,100000.0,24.0,10.502309442852772,0.7926594263133412,11.860010637488786
0.15,100000.0,26.0,13.359074313488506,1.007904440492344,12.624056421269685
0.15,100000.0,28.0,16.218641456971785,1.2279833753333633,13.542562266027819
0.15,100000.0,30.0,19.082686145113644,1.4527256577065488,14.52993701196314
0.15,100000.0,32.0,21.9531273256249,1.6802214777473232,15.555903928527169
0.15,100000.0,34.0,24.816776040429605,1.9162459542806283,16.61775212133477
0.15,100000.0,36.0,27.672505288491248,2.1616397691607285,17.706526501068794
0.15,100000.0,38.0,30.549342961371906,2.4049196956101806,18.82405463697764
0.15,100000.0,40.0,33.40552910174565,2.6741541513356526,19.987698436921097
0.15,100000.0,42.0,36.26658876011512,2.948572811829085,21.16376970775367
0.15,100000.0,44.0,39.139223023724455,3.2163391202583425,22.362350539829034
0.15,100000.0,46.0,41.9935815948498,3.492515293178986,23.573267464331092
0.15,100000.0,48.0,44.862865314837066,3.7825505328999927,24.808978411636435
0.15,100000.0,50.0,47.72148821420868,4.071671987996799,26.033358429601705
0.2,0.0,20.0,108.5,-0.8,186.0
0.2,0.0,22.0,173.74,3.51741,218.956
0.2,0.0,24.0,238.77,7.85667,250.029
0.2,0.0,26.0,303.73,12.2272,279.694
0.2,0.0,28.0,368.82,16.631,308.446
0.2,0.0,30.0,434.0,21.1,336.7
0.2,0.0,32.0,499.125,25.6902,364.992
0.2,0.0,34.0,564.136,30.3804,393.014
0.2,0.0,36.0,629.082,35.1697,420.772
0.2,0.0,38.0,694.423,40.0788,448.778
0.2,0.0,40.0,759.4,45.1,476.6
0.2,0.0,42.0,824.471,50.168,504.308
0.2,0.0,44.0,889.705,55.4221,532.166
0.2,0.0,46.0,954.64,60.6687,559.954
0.2,0.0,48.0,1019.83,66.2551,588.526
0.2,0.0,50.0,1084.9,72.0,617.4
0.2,1500.0,20.0,92.7253,-2.22695,177.677
0.2,1500.0,22.0,148.416,1.46973,205.924
0.2,1500.0,24.0,203.98,5.17398,232.95
0.2,1500.0,26.0,259.498,8.91641,259.045
0.2,1500.0,28.0,315.071,12.7251,284.504
0.2,1500.0,30.0,370.714,16.6383,309.588
0.2,1500.0,32.0,426.444,20.7228,334.622
0.2,1500.0,34.0,482.037,24.8956,359.508
0.2,1500.0,36.0,537.479,29.1368,384.273
0.2,1500.0,38.0,593.309,33.5452,409.09
0.2,1500.0,40.0,648.815,37.9089,433.743
0.2,1500.0,42.0,704.358,42.3663,458.311
0.2,1500.0,44.0,760.116,46.8885,483.133
0.2,1500.0,46.0,815.6,51.5202,507.701
0.2,1500.0,48.0,871.319,56.2586,532.429
0.2,1500.0,50.0,926.923,61.0557,557.155
0.2,3000.0,20.0,98.5247,-1.85643,182.876
0.2,3000.0,22.0,157.767,2.00618,212.422
0.2,3000.0,24.0,216.858,5.98932,240.649
0.2,3000.0,26.0,275.902,10.0602,267.915
0.2,3000.0,28.0,335.044,14.1634,294.605
0.2,3000.0,30.0,394.258,18.3338,320.999
0.2,3000.0,32.0,453.454,22.6584,347.431
0.2,3000.0,34.0,512.523,27.102,373.745
0.2,3000.0,36.0,571.49,31.6587,399.931
0.2,3000.0,38.0,630.789,36.3582,426.14
0.2,3000.0,40.0,689.855,41.0471,452.102
0.2,3000.0,42.0,748.946,45.8139,478.157
0.2,3000.0,44.0,808.273,50.7357,504.351
0.2,3000.0,46.0,867.251,55.7225,530.392
0.2,3000.0,48.0,926.506,60.7683,556.59
0.2,3000.0,50.0,985.552,65.9517,582.798
0.2,5000.0,20.0,107.0,-1.3,190.4
0.2,5000.0,22.0,171.261,2.95097,221.586
0.2,5000.0,24.0,235.364,7.24539,251.504
0.2,5000.0,26.0,299.428,11.6143,280.518
0.2,5000.0,28.0,363.615,16.0925,309.025
0.2,5000.0,30.0,427.9,20.7,337.3
0.2,5000.0,32.0,492.191,25.4648,365.664
0.2,5000.0,34.0,556.323,30.3354,393.97
0.2,5000.0,36.0,620.308,35.3017,422.174
0.2,5000.0,38.0,684.676,40.4438,450.272
0.2,5000.0,40.0,748.8,45.6,478.3
0.2,5000.0,42.0,812.93,50.8894,506.365
0.2,5000.0,44.0,877.285,56.3015,534.643
0.2,5000.0,46.0,941.315,61.7342,562.676
0.2,5000.0,48.0,1005.67,67.4399,591.226
0.2,5000.0,50.0,1069.7,73.2,620.1
0.2,10000.0,20.0,131.3,0.4,213.6
0.2,10000.0,22.0,210.333,5.68995,249.101
0.2,10000.0,24.0,289.047,10.9768,283.383
0.2,10000.0,26.0,367.653,16.3587,316.995
0.2,10000.0,28.0,446.455,21.9606,350.624
0.2,10000.0,30.0,525.4,27.8,384.4
0.2,10000.0,32.0,604.283,33.8754,418.267
0.2,10000.0,34.0,683.03,40.0763,452.114
0.2,10000.0,36.0,761.687,46.3595,485.934
0.2,10000.0,38.0,840.76,52.8199,519.986
0.2,10000.0,40.0,919.4,59.4,553.8
0.2,10000.0,42.0,998.155,66.155,587.979
0.2,10000.0,44.0,1077.19,73.2918,623.261
0.2,10000.0,46.0,1155.76,80.599,658.375
0.2,10000.0,48.0,1234.74,88.0586,693.903
0.2,10000.0,50.0,1313.5,95.7,729.6
0.2,15000.0,20.0,150.7,1.8,242.4
0.2,15000.0,22.0,241.237,7.76459,278.356
0.2,15000.0,24.0,331.533,13.8601,314.396
0.2,15000.0,26.0,421.759,20.1433,350.727
0.2,15000.0,28.0,512.166,26.7042,387.674
0.2,15000.0,30.0,602.7,33.5,425.1
0.2,15000.0,32.0,693.178,40.3959,462.631
0.2,15000.0,34.0,783.503,47.5413,500.362
0.2,15000.0,36.0,873.715,54.9741,538.323
0.2,15000.0,38.0,964.344,62.5254,576.535
0.2,15000.0,40.0,1054.7,70.5,615.6
0.2,15000.0,42.0,1144.96,78.6751,655.304
0.2,15000.0,44.0,1235.53,87.1729,695.401
0.2,15000.0,46.0,1325.72,95.8564,735.415
0.2,15000.0,48.0,1416.34,104.722,776.042
0.2,15000.0,50.0,1506.6,113.7,816.9
0.2,17500.0,20.0,153.9,2.0,259.0
0.2,17500.0,22.0,246.362,8.18557,291.645
0.2,17500.0,24.0,338.575,14.3866,325.961
0.2,17500.0,26.0,430.717,20.7248,361.615
0.2,17500.0,28.0,523.044,27.3721,398.28
0.2,17500.0,30.0,615.5,34.3,435.6
0.2,17500.0,32.0,707.901,41.3769,473.101
0.2,17500.0,34.0,800.145,48.6752,510.863
0.2,17500.0,36.0,892.272,56.2206,548.932
0.2,17500.0,38.0,984.826,63.9841,587.539
0.2,17500.0,40.0,1077.1,72.2,627.3
0.2,17500.0,42.0,1169.28,80.5133,667.357
0.2,17500.0,44.0,1261.82,89.2139,707.883
0.2,17500.0,46.0,1353.92,98.0704,748.588
0.2,17500.0,48.0,1446.42,107.182,789.687
0.2,17500.0,50.0,1538.7,116.4,831.0
0.2,20000.0,20.0,154.8,2.2,281.6
0.2,20000.0,22.0,247.88,8.28485,307.676
0.2,20000.0,24.0,340.66,14.5002,338.267
0.2,20000.0,26.0,433.34,20.9031,372.021
0.2,20000.0,28.0,526.197,27.5728,407.348
0.2,20000.0,30.0,619.2,34.5,443.6
0.2,20000.0,32.0,712.203,41.6441,480.39
0.2,20000.0,34.0,805.014,48.948,517.496
0.2,20000.0,36.0,897.67,56.4219,554.883
0.2,20000.0,38.0,990.916,64.2674,593.263
0.2,20000.0,40.0,1083.7,72.5,632.7
0.2,20000.0,42.0,1176.48,80.918,672.395
0.2,20000.0,44.0,1269.58,89.6139,712.585
0.2,20000.0,46.0,1362.22,98.4704,753.184
0.2,20000.0,48.0,1455.32,107.582,794.215
0.2,20000.0,50.0,1548.1,116.8,835.3
0.2,23000.0,20.0,157.1,2.4,328.1
0.2,23000.0,22.0,251.563,8.54498,339.75
0.2,23000.0,24.0,345.722,14.8203,362.384
0.2,23000.0,26.0,439.778,21.2831,392.412
0.2,23000.0,28.0,534.021,28.0127,425.561
0.2,23000.0,30.0,628.4,35.0,460.3
0.2,23000.0,32.0,722.724,42.1978,495.903
0.2,23000.0,34.0,816.876,49.5943,532.099
0.2,23000.0,36.0,910.913,57.195,568.764
0.2,23000.0,38.0,1005.5,65.0635,606.724
0.2,23000.0,40.0,1099.6,73.4,645.7
0.2,23000.0,42.0,1193.8,81.941,685.281
0.2,23000.0,44.0,1288.26,90.7148,725.272
0.2,23000.0,46.0,1382.27,99.6247,765.539
0.2,23000.0,48.0,1476.78,108.862,806.581
0.2,23000.0,50.0,1570.9,118.2,847.9
0.2,25000.0,20.0,158.3,2.5,379.5
0.2,25000.0,22.0,253.562,8.69952,371.549
0.2,25000.0,24.0,348.467,15.0436,384.016
0.2,25000.0,26.0,443.241,21.5678,409.87
0.2,25000.0,28.0,538.189,28.3191,440.637
0.2,25000.0,30.0,633.3,35.3,473.6
0.2,25000.0,32.0,728.466,42.4914,507.799
0.2,25000.0,34.0,823.425,49.9153,543.022
0.2,25000.0,36.0,918.177,57.5804,579.04
0.2,25000.0,38.0,1013.48,65.4532,616.501
0.2,25000.0,40.0,1108.3,74.0,655.0
0.2,25000.0,42.0,1203.24,82.5379,694.129
0.2,25000.0,44.0,1298.47,91.3597,733.942
0.2,25000.0,46.0,1393.19,100.27,773.916
0.2,25000.0,48.0,1488.47,109.454,814.441
0.2,25000.0,50.0,1583.3,118.9,855.7
0.2,30000.0,20.0,132.16387163603397,2.0872373915987676,316.84263604469294
0.2,30000.0,22.0,211.6976349954267,7.263185373184524,310.2043862444522
0.2,30000.0,24.0,290.9333408552991,12.559825769702089,320.61302166887697
0.2,30000.0,26.0,370.05967547585175,18.00684744580956,342.1983958778348
0.2,30000.0,28.0,449.3312818188596,23.643473766569866,367.88560900876246
0.2,30000.0,30.0,528.7389760397998,29.471791969374596,395.4062514644706
0.2,30000.0,32.0,608.1925894833552,35.47585556055195,423.958824086585
0.2,30000.0,34.0,687.4733796708861,41.67403222914799,453.36632914429845
0.2,30000.0,36.0,766.5813466023927,48.07358556128547,483.4375756925401
0.2,30000.0,38.0,846.1493406550077,54.64654657591698,514.7135756632127
0.2,30000.0,40.0,925.3140804435657,61.782226791323524,546.8561965988771
0.2,30000.0,42.0,1004.5790076269205,68.91047644161597,579.5248013572244
0.2,30000.0,44.0,1084.0860543477008,76.27575277009838,612.7644742659131
0.2,30000.0,46.0,1163.167304640595,83.71491730224338,646.1385652626208
0.2,30000.0,48.0,1242.7160961092072,91.3825925840206,679.9726833804368
0.2,30000.0,50.0,1321.8891848473315,99.26901034443739,714.4196143964263
0.2,35000.0,20.0,109.46469885666298,1.7287539301431296,262.42484659572705
0.2,35000.0,22.0,175.3385216139809,6.015731756143503,256.92671759629985
0.2,35000.0,24.0,240.96547831007436,10.402673049400473,265.54766769513765
0.2,35000.0,26.0,306.50184830022835,14.914167605816395,283.42574933910583
0.2,35000.0,28.0,372.15853956392027,19.58270216924652,304.7011782065913
0.2,35000.0,30.0,437.92794558385754,24.410005493620986,327.4951445263145
0.2,35000.0,32.0,503.735384190258,29.38286989891351,351.1438067891004
0.2,35000.0,34.0,569.3996819712426,34.516508419709346,375.500566661673
0.2,35000.0,36.0,634.9208389268114,39.816937119685385,400.4070702840311
0.2,35000.0,38.0,700.8230132485836,45.260990696177714,426.3114106748678
0.2,35000.0,40.0,766.3911923110521,51.171116332236636,452.9335296974999
0.2,35000.0,42.0,832.0423515621677,57.075087604304244,479.99129471052817
0.2,35000.0,44.0,897.8940462691797,63.17537617267891,507.5220467988435
0.2,35000.0,46.0,963.3930751744427,69.33686263018063,535.1641306402602
0.2,35000.0,48.0,1029.2793449600576,75.68761306795443,563.1872318478803
0.2,35000.0,50.0,1094.8544390382467,82.21953691760724,591.7178952093905
0.2,40000.0,20.0,86.96061400444883,1.3733514530077198,208.47475056657186
0.2,40000.0,22.0,139.29189645101738,4.7789993729878875,204.1069436054261
0.2,40000.0,24.0,191.42706431009643,8.264059967386773,210.95557263128504
0.2,40000.0,26.0,243.49026855303788,11.848067787271958,225.15822401770964
0.2,40000.0,28.0,295.6490580571087,15.556830853148366,242.05978567958505
0.2,40000.0,30.0,347.89739007591555,19.391722516469002,260.16769925778243
0.2,40000.0,32.0,400.17593582668866,23.342250372132888,278.95459779434685
0.2,40000.0,34.0,452.34076807715263,27.420499912926495,298.30402108606324
0.2,40000.0,36.0,504.3918868273077,31.631250401906282,318.090170139836
0.2,40000.0,38.0,556.7456922377056,35.95609892960195,338.6690176522849
0.2,40000.0,40.0,608.8341661473823,40.65120300902851,359.8180806880226
0.2,40000.0,42.0,660.9885609268035,45.341417957282346,381.31322828991824
0.2,40000.0,44.0,713.3022644747736,50.18759069653976,403.18412484935675
0.2,40000.0,46.0,765.33580432633,55.08238007723362,425.143465242369
0.2,40000.0,48.0,817.6769749033604,60.12752397500278,447.40549229562413
0.2,40000.0,50.0,869.7709422188491,65.31659510504716,470.07073533548237
0.2,45000.0,20.0,68.38393937320798,1.0799737740557165,163.94001890165777
0.2,45000.0,22.0,109.53612403884624,3.7581013787492745,160.50527031065096
0.2,45000.0,24.0,150.53408844954933,6.498677386953831,165.890883527112
0.2,45000.0,26.0,191.47546223449194,9.317063345631553,177.05954030888662
0.2,45000.0,28.0,232.49200219410878,12.233554121944495,190.3505615514355
0.2,45000.0,30.0,273.5789564437941,15.249229689666716,204.59023175711494
0.2,45000.0,32.0,314.68967011650864,18.355839049164427,219.36384099668751
0.2,45000.0,34.0,355.7109619607313,21.562885969649322,234.57980749411334
0.2,45000.0,36.0,396.6428319764623,24.87412875985511,250.13920565168883
0.2,45000.0,38.0,437.812728211995,28.275095771209447,266.3219646716493
0.2,45000.0,40.0,478.7739735143802,31.967223712049208,282.95312880259775
0.2,45000.0,42.0,519.7870575579201,35.655506946253325,299.8564463246082
0.2,45000.0,44.0,560.9254185592505,39.466432002239216,317.0552446712003
0.2,45000.0,46.0,601.8434649106734,43.31558812982668,334.3235933288416
0.2,45000.0,48.0,643.003425387485,47.28297978619776,351.8299682062847
0.2,45000.0,50.0,683.9689905849664,51.36355269408988,369.65342338379065
0.2,50000.0,20.0,53.77564564987256,0.8492679350895855,128.9188725465991
0.2,50000.0,22.0,86.1368304628742,2.9552893546682206,126.21786080584016
0.2,50000.0,24.0,118.37673981474504,5.110418843325475,130.4529901445449
0.2,50000.0,26.0,150.5721475268172,7.3267363881700645,139.23577942206737
0.2,50000.0,28.0,182.82666428717158,9.620201432238193,149.6875500456279
0.2,50000.0,30.0,215.1365533168938,11.991663243464947,160.8853176233711
0.2,50000.0,32.0,247.46512624118802,14.434633414826246,172.50296326822257
0.2,50000.0,34.0,279.72337978045675,16.956585504150876,184.46846905928678
0.2,50000.0,36.0,311.91131393470016,19.560474963852947,196.70404205370943
0.2,50000.0,38.0,344.28642674183726,22.234921603602263,209.42981250026583
0.2,50000.0,40.0,376.49746098391506,25.138330878651733,222.5081989934714
0.2,50000.0,42.0,408.7492600868772,28.038716759852278,235.80060100631957
0.2,50000.0,44.0,441.0995742703097,31.035545507761604,249.32536272620825
0.2,50000.0,46.0,473.2766377949839,34.062438340573095,262.9048173011167
0.2,50000.0,48.0,505.6439373371182,37.1823090269182,276.67145052891885
0.2,50000.0,50.0,537.8583686509363,40.39118299286069,290.68742882246335
0.2,55000.0,20.0,42.28800053881714,0.6678458707962276,101.37900318686735
0.2,55000.0,22.0,67.73613387633323,2.323975403963679,99.25498617938702
0.2,55000.0,24.0,93.08889882349962,4.018722456764052,102.58539996787366
0.2,55000.0,26.0,118.40666864703628,5.761586468863551,109.49199482529993
0.2,55000.0,28.0,143.77092054318035,7.565117599866179,117.71104038801494
0.2,55000.0,30.0,169.17871599010036,9.429983695642733,126.51672176363736
0.2,55000.0,32.0,194.60120404617788,11.351082413740329,135.6525861377814
0.2,55000.0,34.0,219.96839446415348,13.334290797821977,145.06200018060366
0.2,55000.0,36.0,245.28028724402716,15.38193295151804,154.68378921033903
0.2,55000.0,38.0,270.7393732538243,17.485059740159855,164.69105887669804
0.2,55000.0,40.0,296.0694314413836,19.768237775568338,174.97561814861163
0.2,55000.0,42.0,321.43154623074116,22.04903827967678,185.42847457996587
0.2,55000.0,44.0,346.87113114111105,24.405679360872846,196.06405364156996
0.2,55000.0,46.0,372.17447549383854,26.785962185895094,206.74264197725333
0.2,55000.0,48.0,397.62741732162436,29.239360776852116,217.56842354286016
0.2,55000.0,50.0,422.96014689266684,31.762749615068586,228.59028465613278
0.2,60000.0,20.0,33.25436576278906,0.5251794972013433,79.72224767516391
0.2,60000.0,22.0,53.26622546774681,1.827523815797212,78.05196680226476
0.2,60000.0,24.0,73.2030895405042,3.160236113639251,80.67093191890842
0.2,60000.0,26.0,93.11243420760823,4.530786543895652,86.10212820716583
0.2,60000.0,28.0,113.05833136771749,5.949044279677824,92.56540724332332
0.2,60000.0,30.0,133.03847023104427,7.415534500482966,99.49000394982248
0.2,60000.0,32.0,153.0301630433095,8.926244834952463,106.67424939973796
0.2,60000.0,34.0,172.97837099320643,10.485796862661685,114.07360837170714
0.2,60000.0,36.0,192.8830940807351,12.09601820826089,121.63997442378631
0.2,60000.0,38.0,212.90356672944696,13.749871466487583,129.50947408165013
0.2,60000.0,40.0,232.8225746992995,15.545313117159761,137.59702826675195
0.2,60000.0,42.0,252.76679128501772,17.3388851288219,145.8169276851485
0.2,60000.0,44.0,272.7719286924113,19.192096524186226,154.18051621397933
0.2,60000.0,46.0,292.6699294823758,21.063899273751474,162.57792630242992
0.2,60000.0,48.0,312.68557047971336,22.993198674670328,171.0910859520637
0.2,60000.0,50.0,332.6066791675547,24.977536886895887,179.7584383020758
0.2,65000.0,20.0,26.15051144993883,0.4129897575795772,62.69184520057982
0.2,65000.0,22.0,41.887403564557104,1.4371250623434733,61.37837257557373
0.2,65000.0,24.0,57.56532074179301,2.485141086849651,63.43786989867157
0.2,65000.0,26.0,73.22159725573175,3.5629121974099216,67.70884477565652
0.2,65000.0,28.0,88.90661785679802,4.678199297548722,72.79142712423686
